0.204 16067 20 0
0.524 16067 20 0
0.735 16067 20 0
0.995 16067 20 0
0.995 16067 20 0
1.233 16067 20 0
1.499 16067 20 0
1.763 16067 20 0
1.763 16067 20 0
2.025 16067 20 0
2.276 16067 20 0
2.533 16067 20 0
2.533 16067 20 0
2.834 16138 20 0.01794
3.084 16265 20 0.026652
3.3 16393 20 0.023209
3.548 16522 20 0.026855
3.548 16522 20 0
3.804 16650 20 0.027507
4.094 16779 20 0.031404
4.372 16907 20 0.029871
4.581 17036 20 0.022632
4.581 17036 20 0
4.881 17164 20 0.032235
5.089 17293 20 0.022524
5.089 17293 20 0
5.404 17421 20 0.033846
5.617 17550 20 0.023065
5.866 17678 20 0.026755
6.155 17807 20 0.031295
6.393 17935 20 0.025573
6.393 17935 20 0
6.675 18064 20 0.030537
6.932 18192 20 0.027614
7.148 18321 20 0.02339
7.148 18321 20 0
7.446 18449 20 0.03202
7.669 18578 20 0.024148
7.959 18706 20 0.03116
8.174 18835 20 0.023282
8.174 18835 20 0
8.432 18963 20 0.027722
8.727 19092 20 0.031945
8.942 19220 20 0.023101
8.942 19220 20 0
9.244 19349 20 0.032703
9.466 19477 20 0.023854
9.728 19606 20 0.028372
9.995 19736 20 0.029137
9.995 19736 20 0
10.234 19865 20 0.025881
10.522 19993 20 0.030945
10.78 20122 20 0.027938
10.78 20122 20 0
11.017 20250 20 0.025465
11.266 20379 20 0.026964
11.531 20507 20 0.028474
11.531 20507 20 0
11.802 20636 20 0.029346
12.074 20764 20 0.029226
12.302 20896 0 0
12.564 21045 0 0
12.564 21045 0 0
12.806 21195 0 0
13.089 21345 0 0
13.351 21494 0 0
13.584 21643 0 0
13.584 21643 0 0
13.846 21792 0 0
14.08 21943 -70 -0.081493
14.351 22091 -70 -0.092503
14.598 22240 -70 -0.084881
14.598 22240 -70 -0
14.862 22410 -70 -0.10351
15.132 22580 -70 -0.10586
15.385 22745 -70 -0.096279
15.385 22745 -70 -0
15.631 22896 -70 -0.085672
15.923 23051 -70 -0.10439
16.134 23202 -70 -0.073483
16.134 23202 -70 -0
16.41 23353 -70 -0.09612
16.645 23499 -70 -0.079131
16.91 23655 -70 -0.095345
17.188 23807 -70 -0.097457
17.188 23807 -70 -0
17.428 23958 -70 -0.083582
17.702 24111 -70 -0.096687
17.945 24263 -70 -0.085187
17.945 24263 -70 -0
18.203 24398 -70 -0.08033
18.455 24527 -70 -0.074975
18.712 24655 -70 -0.07587
18.976 24782 -70 -0.077327
18.976 24782 -70 -0
19.215 24911 -70 -0.071107
19.467 25040 -70 -0.074975
19.735 25170 -70 -0.080353
19.985 25298 -70 -0.073803
19.985 25298 -70 -0
20.292 25427 -70 -0.091338
20.506 25554 -70 -0.062682
20.757 25683 -70 -0.074677
20.757 25683 -70 -0
21.026 25811 -70 -0.079412
21.295 25940 -70 -0.080033
21.555 26068 -70 -0.076755
21.785 26197 -70 -0.068429
21.785 26197 -70 -0
22.042 26329 -70 -0.078241
22.292 26480 -70 -0.087065
22.565 26646 -70 -0.10452
22.565 26646 -70 -0
22.821 26817 -70 -0.10096
23.076 26972 -70 -0.091159
23.328 27123 -70 -0.087761
23.328 27123 -70 -0
23.611 27273 -70 -0.097905
23.846 27420 -70 -0.079673
24.092 27572 -70 -0.086239
24.351 27717 -70 -0.086615
24.351 27717 -70 -0
24.657 27863 -70 -0.10304
24.871 28008 -70 -0.071566
25.121 28153 -70 -0.083605
25.121 28153 -70 -0
25.426 28305 -70 -0.10692
25.644 28454 -70 -0.074915
25.907 28600 -70 -0.088559
26.144 28740 -70 -0.076525
26.144 28740 -70 -0
26.408 28869 -70 -0.078545
26.684 28997 -70 -0.081479
26.918 29125 -70 -0.06908
26.918 29125 -70 -0
27.216 29255 -70 -0.089348
27.434 29384 -70 -0.064859
27.729 29512 -70 -0.087088
27.729 29512 -70 -0
28.001 29639 -70 -0.079671
28.208 29768 -70 -0.061587
28.502 29896 -70 -0.086793
28.714 30025 -70 -0.063074
28.989 30153 -70 -0.081184
28.989 30153 -70 -0
29.269 30282 -70 -0.083305
29.496 30410 -70 -0.067013
29.768 30539 -70 -0.080925
29.768 30539 -70 -0
30.007 30670 -70 -0.07221
30.266 30836 0 0
30.533 31016 0 0
30.774 31163 0 0
30.774 31163 0 0
31.028 31313 0 0
31.297 31457 0 0
31.551 31604 0 0
31.551 31604 0 0
31.812 31755 0 0
32.066 31900 0 0
32.363 32044 0 0
32.573 32184 0 0
32.573 32184 0 0
32.822 32327 0 0
33.095 32471 0 0
33.351 32608 0 0
33.351 32608 0 0
33.627 32736 0 0
33.856 32864 0 0
34.108 32993 0 0
34.391 33120 0 0
34.391 33120 0 0
34.629 33249 0 0
34.878 33378 0 0
35.154 33506 0 0
35.396 33635 0 0
35.396 33635 0 0
35.654 33785 0 0
35.928 33935 0 0
36.184 34085 0 0
36.184 34085 0 0
36.437 34234 0 0
36.689 34384 0 0
36.966 34533 0 0
36.966 34533 0 0
37.207 34685 0 0
37.464 34856 0 0
37.723 35026 0 0
37.967 35179 0 0
37.967 35179 0 0
38.233 35326 0 0
38.483 35472 0 0
38.773 35624 0 0
38.983 35760 0 0
38.983 35760 0 0
39.256 35888 0 0
39.493 36016 0 0
39.764 36143 0 0
39.764 36143 0 0
40.036 36273 0 0
40.267 36400 0 0
40.523 36529 0 0
40.796 36658 0 0
40.796 36658 0 0
41.038 36786 0 0
41.343 36933 0 0
41.553 37082 0 0
41.553 37082 0 0
41.823 37231 0 0
42.071 37382 0 0
42.332 37530 0 0
42.332 37530 0 0
42.634 37696 0 0
42.844 37866 0 0
43.107 38024 0 0
43.346 38169 0 0
43.346 38169 0 0
43.607 38298 0 0
43.877 38425 0 0
44.128 38569 0 0
44.376 38717 0 0
44.376 38717 0 0
44.635 38868 0 0
44.895 39019 0 0
45.151 39168 0 0
45.151 39168 0 0
45.406 39318 0 0
45.718 39466 0 0
45.927 39618 0 0
46.183 39765 0 0
46.183 39765 0 0
46.483 39915 0 0
46.683 40067 0 0
46.973 40217 0 0
46.973 40217 0 0
47.205 40366 0 0
47.454 40516 0 0
47.71 40666 0 0
47.978 40814 0 0
47.978 40814 0 0
48.29 40956 0 0
48.547 41084 0 0
48.753 41213 0 0
48.753 41213 0 0
49.034 41341 0 0
49.259 41470 0 0
49.555 41598 0 0
49.773 41728 0 0
49.773 41728 0 0
50.042 41876 20 0.03342
50.291 42023 20 0.030726
50.545 42174 20 0.032196
50.545 42174 20 0
50.84 42324 20 0.037145
51.049 42465 20 0.024738
51.309 42593 20 0.027937
51.568 42721 20 0.027829
51.568 42721 20 0
51.819 42849 20 0.02697
52.127 42977 20 0.033094
52.338 43106 20 0.022849
52.338 43106 20 0
52.603 43236 20 0.028919
52.877 43363 20 0.029211
53.111 43492 20 0.025339
53.111 43492 20 0
53.408 43621 20 0.032162
53.668 43749 20 0.027937
53.88 43878 20 0.022957
54.184 44001 20 0.031388
54.394 44020 20 0.0033494
54.394 44020 20 0
54.648 44020 20 0
54.956 44020 20 0
55.174 44020 20 0
55.174 44020 20 0
55.419 44020 20 0
55.685 44020 20 0
