42.634 37696 10 0.021366
42.844 37866 10 0.015215
43.107 38024 10 0.01771
43.346 38169 10 0.01477
43.346 38169 10 0
43.607 38298 10 0.01435
43.877 38425 10 0.014614
44.128 38569 10 0.015404
44.376 38717 10 0.015643
44.376 38717 10 0
44.635 38868 10 0.016668
44.895 39019 10 0.016732
45.151 39168 10 0.016257
45.151 39168 10 0
45.406 39318 10 0.016302
45.718 39466 10 0.01968
45.927 39618 10 0.013539
46.183 39765 10 0.016039
46.183 39765 10 0
46.483 39915 10 0.019179
46.683 40067 10 0.012956
46.973 40217 10 0.01854
46.973 40217 10 0
47.205 40366 10 0.014733
47.454 40516 10 0.015918
47.71 40666 10 0.016366
47.978 40814 10 0.016905
47.978 40814 10 0
48.29 40956 10 0.018882
48.547 41084 10 0.01402
48.753 41213 10 0.011326
48.753 41213 10 0
49.034 41341 10 0.015329
49.259 41470 10 0.01237
49.555 41598 10 0.016148
49.773 41728 10 0.012078
49.773 41728 10 0
50.042 41876 10 0.016968
50.291 42023 10 0.0156
50.545 42174 10 0.016346
50.545 42174 10 0
50.84 42324 10 0.018859
51.049 42465 10 0.01256
51.309 42593 10 0.014184
51.568 42721 10 0.014129
51.568 42721 10 0
51.819 42849 10 0.013693
52.127 42977 10 0.016802
52.338 43106 10 0.011601
52.338 43106 10 0
52.603 43236 10 0.014682
52.877 43363 10 0.014831
53.111 43492 10 0.012865
53.111 43492 10 0
53.408 43621 10 0.016329
53.668 43749 10 0.014184
53.88 43878 10 0.011656
54.184 44001 10 0.015936
54.394 44020 10 0.0017005
54.394 44020 10 0
54.648 44020 10 0
54.956 44020 10 0
55.174 44020 10 0
55.174 44020 10 0
55.419 44020 10 0
55.685 44020 10 0
