0.204 16067 -25 0
0.524 16067 -25 -0
0.735 16067 -25 -0
0.995 16067 -25 -0
0.995 16067 -25 -0
1.233 16067 -25 -0
1.499 16067 -25 -0
1.763 16067 -25 -0
1.763 16067 -25 -0
2.025 16067 -25 -0
2.276 16067 -25 -0
2.533 16067 -25 -0
2.533 16067 -25 -0
2.834 16138 -25 -0.022167
3.084 16265 -25 -0.032933
3.3 16393 -25 -0.028678
3.548 16522 -25 -0.033184
3.548 16522 -25 -0
3.804 16650 -25 -0.033989
4.094 16779 -25 -0.038804
4.372 16907 -25 -0.03691
4.581 17036 -25 -0.027966
4.581 17036 -25 -0
4.881 17164 -25 -0.039831
5.089 17293 -25 -0.027832
5.089 17293 -25 -0
5.404 17421 -25 -0.041822
5.617 17550 -25 -0.028501
5.866 17678 -25 -0.03306
6.155 17807 -25 -0.03867
6.393 17935 -25 -0.031599
6.393 17935 -25 -0
6.675 18064 -25 -0.037733
6.932 18192 -25 -0.034122
7.148 18321 -25 -0.028902
7.148 18321 -25 -0
7.446 18449 -25 -0.039565
7.669 18578 -25 -0.029839
7.959 18706 -25 -0.038503
8.174 18835 -25 -0.028768
8.174 18835 -25 -0
8.432 18963 -25 -0.034255
8.727 19092 -25 -0.039473
8.942 19220 -25 -0.028545
8.942 19220 -25 -0
9.244 19349 -25 -0.04041
9.466 19477 -25 -0.029475
9.728 19606 -25 -0.035057
9.995 19736 -25 -0.036003
9.995 19736 -25 -0
10.234 19865 -25 -0.03198
10.522 19993 -25 -0.038238
10.78 20122 -25 -0.034522
10.78 20122 -25 -0
11.017 20250 -25 -0.031466
11.266 20379 -25 -0.033318
11.531 20507 -25 -0.035184
11.531 20507 -25 -0
11.802 20636 -25 -0.036262
12.074 20764 -25 -0.036113
12.302 20896 -25 -0.031217
12.564 21045 -25 -0.040493
12.564 21045 -25 -0
12.806 21195 -25 -0.037653
13.089 21345 -25 -0.044032
13.351 21494 -25 -0.040493
13.584 21643 -25 -0.036011
13.584 21643 -25 -0
13.846 21792 -25 -0.040493
14.08 21943 -25 -0.036651
14.351 22091 -25 -0.041602
14.598 22240 -25 -0.038174
14.598 22240 -25 -0
14.862 22410 -25 -0.046552
15.132 22580 -25 -0.04761
15.385 22745 -25 -0.0433
15.385 22745 -25 -0
15.631 22896 -25 -0.03853
15.923 23051 -25 -0.046946
16.134 23202 -25 -0.033048
16.134 23202 -25 -0
16.41 23353 -25 -0.043229
16.645 23499 -25 -0.035588
16.91 23655 -25 -0.04288
17.188 23807 -25 -0.043831
17.188 23807 -25 -0
17.428 23958 -25 -0.03759
17.702 24111 -25 -0.043484
17.945 24263 -25 -0.038312
17.945 24263 -25 -0
18.203 24398 -25 -0.036128
18.455 24527 -25 -0.033719
18.712 24655 -25 -0.034122
18.976 24782 -25 -0.034777
18.976 24782 -25 -0
19.215 24911 -25 -0.03198
19.467 25040 -25 -0.033719
19.735 25170 -25 -0.036138
