0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0013759,-2.1641e-05,-0.015728
0.0030727,-8.1287e-05,-0.035135
0.0043486,-0.0001448,-0.049737
0.0060418,-0.00026204,-0.069136
0.0060418,-0.00026204,-0.069136
0.007829,-0.00042269,-0.089646
0.010134,-0.00069169,-0.11617
0.012229,-0.00098773,-0.14036
0.01342,-0.0011728,-0.15414
0.01342,-0.0011728,-0.15414
0.015844,-0.0016195,-0.1823
0.017015,-0.001852,-0.19595
0.017015,-0.001852,-0.19595
0.019662,-0.0024634,-0.227
0.020878,-0.0027626,-0.24131
0.022518,-0.0032002,-0.26072
0.024728,-0.0038528,-0.28706
0.026208,-0.0043182,-0.30479
0.026208,-0.0043182,-0.30479
0.028284,-0.005029,-0.32987
0.029982,-0.0056501,-0.35054
0.031185,-0.0061099,-0.36526
0.031185,-0.0061099,-0.36526
0.033431,-0.0070412,-0.39305
0.03469,-0.0075866,-0.40873
0.036779,-0.0085571,-0.43505
0.037927,-0.0091115,-0.44963
0.037927,-0.0091115,-0.44963
0.039552,-0.0099377,-0.47047
0.041662,-0.011085,-0.49792
0.042765,-0.011705,-0.51238
0.042765,-0.011705,-0.51238
0.044922,-0.013002,-0.54115
0.046068,-0.013714,-0.55657
0.047654,-0.01475,-0.57822
0.049289,-0.015871,-0.60088
0.049289,-0.015871,-0.60088
0.050573,-0.016785,-0.6189
0.052388,-0.01815,-0.64486
0.053833,-0.019285,-0.66585
0.053833,-0.019285,-0.66585
0.055025,-0.020256,-0.68343
0.05633,-0.021362,-0.70299
0.05777,-0.022637,-0.72497
0.05777,-0.022637,-0.72497
0.059255,-0.024016,-0.74813
0.060708,-0.025428,-0.77128
0.072783,-0.037167,-0.77128
0.090783,-0.054666,-0.77128
0.090783,-0.054666,-0.77128
0.10624,-0.069695,-0.77128
0.12738,-0.090247,-0.77128
0.14538,-0.10775,-0.77128
0.15962,-0.12158,-0.77128
0.15962,-0.12158,-0.77128
0.17762,-0.13908,-0.77128
0.19217,-0.15323,-0.77128
0.2113,-0.17182,-0.77128
