2.3651,1.0105,0.23237
2.3879,1.0159,0.23237
2.405,1.02,0.23237
2.4273,1.0253,0.23237
2.4273,1.0253,0.23237
2.4503,1.0307,0.23237
2.4665,1.0345,0.23237
2.4867,1.0393,0.23237
2.5096,1.0447,0.23237
2.5096,1.0447,0.23237
2.5275,1.049,0.23237
2.5602,1.0567,0.23237
2.5759,1.0604,0.23237
2.5759,1.0604,0.23237
2.6018,1.0666,0.23237
2.624,1.0718,0.23237
2.6481,1.0775,0.23237
2.6481,1.0775,0.23237
2.6842,1.0861,0.23237
2.7021,1.0903,0.23237
2.7283,1.0965,0.23237
2.748,1.1012,0.23237
2.748,1.1012,0.23237
2.769,1.1061,0.23237
2.7911,1.1114,0.23237
2.8128,1.1165,0.23237
2.8345,1.1216,0.23237
2.8345,1.1216,0.23237
2.8587,1.1274,0.23237
2.8831,1.1331,0.23237
2.9064,1.1386,0.23237
2.9064,1.1386,0.23237
2.9297,1.1442,0.23237
2.9641,1.1523,0.23237
2.98,1.156,0.23237
3.003,1.1615,0.23237
3.003,1.1615,0.23237
3.0353,1.1691,0.23237
3.0498,1.1726,0.23237
3.0799,1.1797,0.23237
3.0799,1.1797,0.23237
3.0991,1.1842,0.23237
3.1213,1.1895,0.23237
3.1448,1.195,0.23237
3.1701,1.201,0.23237
3.1701,1.201,0.23237
3.2032,1.2089,0.23237
3.2233,1.2136,0.23237
3.2364,1.2167,0.23237
3.2364,1.2167,0.23237
3.2606,1.2224,0.23237
3.2762,1.2261,0.23237
3.3029,1.2325,0.23237
3.3177,1.236,0.23237
3.3177,1.236,0.23237
3.3418,1.2414,0.22338
3.3623,1.2459,0.21573
3.3843,1.2506,0.20755
3.3843,1.2506,0.20755
3.4138,1.2564,0.1966
3.4278,1.2591,0.19143
3.4474,1.2628,0.18416
3.4669,1.2663,0.17696
3.4669,1.2663,0.17696
3.4852,1.2694,0.17019
3.5129,1.2739,0.15999
3.526,1.2759,0.15517
3.526,1.2759,0.15517
3.5468,1.279,0.14751
3.5686,1.2821,0.1395
3.5847,1.2843,0.13357
3.5847,1.2843,0.13357
3.6107,1.2875,0.12402
3.6306,1.2898,0.11676
3.6439,1.2913,0.11189
3.6699,1.294,0.10235
3.6719,1.2942,0.10165
3.6719,1.2942,0.10165
3.6719,1.2942,0.10165
3.6719,1.2942,0.10165
3.6719,1.2942,0.10165
3.6719,1.2942,0.10165
3.6719,1.2942,0.10165
3.6719,1.2942,0.10165
