0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.012932,-0.00011711,-0.0090557
0.028887,-0.00043993,-0.02023
0.040889,-0.00078372,-0.028637
0.056828,-0.0014185,-0.039806
0.056828,-0.0014185,-0.039806
0.073671,-0.0022886,-0.051615
0.095434,-0.0037465,-0.066888
0.11526,-0.005352,-0.080814
0.12654,-0.0063561,-0.088747
0.12654,-0.0063561,-0.088747
0.14958,-0.0087827,-0.10496
0.16072,-0.010046,-0.11282
0.16072,-0.010046,-0.11282
0.18604,-0.013374,-0.1307
0.1977,-0.015004,-0.13894
0.21347,-0.01739,-0.15011
0.23484,-0.020954,-0.16528
0.24919,-0.023499,-0.17549
0.24919,-0.023499,-0.17549
0.26944,-0.027392,-0.18993
0.2861,-0.0308,-0.20183
0.29793,-0.033326,-0.2103
0.29793,-0.033326,-0.2103
0.3202,-0.038453,-0.22631
0.33274,-0.041461,-0.23534
0.35371,-0.046826,-0.25049
0.3653,-0.049895,-0.25888
0.3653,-0.049895,-0.25888
0.3818,-0.054478,-0.27088
0.40345,-0.060861,-0.28668
0.41484,-0.064319,-0.29501
0.41484,-0.064319,-0.29501
0.43735,-0.071571,-0.31158
0.44939,-0.075566,-0.32046
0.46621,-0.081384,-0.33292
0.48374,-0.087702,-0.34597
0.48374,-0.087702,-0.34597
0.49763,-0.09287,-0.35634
0.51752,-0.10061,-0.37129
0.53353,-0.10707,-0.38338
0.53353,-0.10707,-0.38338
0.54688,-0.11261,-0.3935
0.56166,-0.11895,-0.40476
0.57818,-0.12627,-0.41741
0.57818,-0.12627,-0.41741
0.59549,-0.13423,-0.43075
0.61268,-0.14241,-0.44408
0.62508,-0.14845,-0.45374
0.64343,-0.15773,-0.46814
0.64343,-0.15773,-0.46814
0.65909,-0.1659,-0.48051
0.68032,-0.17742,-0.49742
0.69825,-0.18749,-0.51182
0.71233,-0.19562,-0.5232
0.71233,-0.19562,-0.5232
0.73,-0.20615,-0.5376
0.74417,-0.21483,-0.54924
0.76264,-0.22652,-0.56454
0.77795,-0.23649,-0.57734
0.77795,-0.23649,-0.57734
